;src\test\resources\bong\address_regex_test_csv.txt;src\main\resources\bong\views\style.css;documents\constitution.md;src\main\java\bong\controllers\MainController.java;src\main\java\bong\OSMReader\OSMReader.java;src\main\java\bong\canvas\MapCanvas.java;README.md;src\main\resources\bong\views\main.fxml;gradlew.bat;src\main\java\bong\controllers\RouteController.java;src\test\java\bong\controllers\RouteControllerTest.java;src\main\java\bong\OSMReader\KDTree.java;src\test\resources\bong\address_regex_test_plain.txt;build.gradle;src\main\java\bong\controllers\DevController.java;src\test\java\bong\routeFinding\DijkstraTest.java;src\main\java\bong\canvas\Type.java;src\main\java\bong\addressparser\Address.java;src\main\java\bong\routeFinding\Dijkstra.java;src\test\java\bong\addressparser\AddressTest.java;src\main\resources\bong\views\devview.fxml;settings.gradle;src\main\resources\bong\views\about.fxml;src\test\test.iml;src\main\java\bong\OSMReader\NodeContainer.java;src\main\main.iml;src\test\java\bong\canvas\IndicatorTest.java;gradle\wrapper\gradle-wrapper.properties;src\main\java\bong\routeFinding\Street.java;src\main\java\bong\routeFinding\IndexMinPQ.java;src\test\java\bong\OSMReader\KDTreeTest.java;src\main\resources\bong\views\Help.fxml;src\main\java\bong\OSMReader\Relation.java;src\main\java\bong\canvas\LinePath.java;src\test\java\bong\OSMReader\OSMReaderTest.java;src\main\java\bong\controllers\PointsOfInterestController.java;src\test\java\bong\canvas\RangeTest.java;src\test\java\bong\controllers\PointsOfInterestControllerTest.java;src\test\resources\bong\EasternCoastlineCutout.osm;src\test\resources\bong\smallMapKastrup.osm;src\test\resources\bong\SouthernCoastlineCutout.osm;src\test\resources\bong\PenEast.osm;src\test\resources\bong\northernCoastlineCutout.osm;src\test\resources\bong\WesternCoastlineCutout.osm;src\main\java\bong\OSMReader\Way.java;src\test\java\bong\canvas\ScaleBarTest.java;src\main\java\bong\controllers\FileController.java;src\test\resources\bong\PenSouth.osm;src\main\java\bong\canvas\Indicator.java;src\test\resources\bong\selfclosingCoastline.osm;src\test\resources\bong\noCoastline.osm;src\main\java\bong\canvas\Drawable.java;src\test\resources\bong\koldingCity.osm;src\main\java\bong\canvas\ScaleBar.java;src\main\java\bong\OSMReader\Model.java;src\main\java\bong\canvas\Drawer.java;src\test\resources\bong\streetTest.osm;src\main\java\bong\canvas\CityType.java;src\test\java\bong\routeFinding\StreetTest.java;src\main\java\bong\OSMReader\MercatorProjector.java;src\main\java\bong\App.java;src\main\java\bong\canvas\City.java;src\test\java\bong\canvas\LinePathTest.java;src\main\java\bong\routeFinding\Edge.java;src\main\java\bong\canvas\Range.java;src\test\java\bong\OSMReader\WayTest.java;src\test\java\bong\routeFinding\GraphTest.java;src\main\java\bong\canvas\Pin.java;src\test\java\bong\controllers\SearchControllerTest.java;src\main\java\bong\Launcher.java;src\test\java\bong\routeFinding\IndexMinPQTest.java;src\main\java\bong\canvas\MapCanvasWrapper.java;src\test\java\bong\util\GeometryTest.java;src\main\java\bong\exceptions\FileTypeNotSupportedException.java;src\main\java\bong\util\Geometry.java;src\main\java\bong\canvas\CanvasElement.java;src\test\java\bong\controllers\FileControllerTest.java;src\test\java\bong\OSMReader\RelationTest.java;src\test\java\bong\OSMReader\NodeTest.java;src\main\java\bong\routeFinding\Instruction.java;src\main\java\bong\canvas\PolyLinePath.java;src\main\java\bong\controllers\SearchController.java;src\main\java\bong\canvas\SuggestionButton.java;src\test\java\bong\canvas\CityTest.java;src\test\java\bong\exceptions\FileTypeNotSupportedTest.java;src\main\java\bong\addressparser\InvalidAddressException.java;src\main\java\bong\OSMReader\SortedArrayList.java;src\main\java\bong\canvas\PointOfInterest.java;src\test\java\bong\OSMReader\ModelTest.java;src\main\java\bong\routeFinding\Graph.java;src\test\java\bong\OSMReader\SortedArrayListTest.java;src\test\java\bong\OSMReader\NodeContainerTest.java;src\test\java\bong\canvas\MapCanvasTest.java;src\test\java\bong\routeFinding\EdgeTest.java;src\test\java\bong\addressparser\InvalidAddressExceptionTest.java;src\test\java\bong\OSMReader\BoundTest.java;src\test\java\bong\OSMReader\MercatorProjectorTest.java;src\main\java\bong\canvas\RouteDestinationIndicator.java;src\main\java\bong\canvas\RouteInstructionIndicator.java;src\main\java\bong\canvas\RouteOriginIndicator.java;src\main\java\bong\OSMReader\Node.java;src\main\java\bong\OSMReader\Bound.java
src\test\resources\bong\noCoastline.osm;0,9868217054263566;0,9945159249103565;0,9907205240174672;0,9983506514926604;0,9963581183611533;0,9962605172951076;0,9772560528246516;0,9928432010409889;0,9818339100346021;0,9930825767401643;0,9885057471264368;0,9927797833935018;0,9382716049382716;0,9730722154222766;0,991304347826087;0,9846977811782709;0,9806848112379281;0,989247311827957;0,9896331738437002;0,9808612440191388;0,9720744680851063;0,9047619047619048;0,958;0,9518348623853211;0,980884109916368;0,9459459459459459;0,9594356261022927;0,8322147651006712;0,9845132743362832;0,9780821917808219;0,9782419495213229;0,9283489096573209;0,9864197530864197;0,9839357429718876;0,9857456140350878;0,9877899877899878;0,960691823899371;0,9842805320435308;0,4260869565217391;0,41739130434782606;0,43103448275862066;0,4224137931034483;0,41739130434782606;0,41739130434782606;0,9810844892812106;0,9410187667560321;0,9727767695099818;0,4224137931034483;0,9710144927536232;0,4396551724137931;0,9217391304347826;0,8434782608695652;0,4434782608695652;0,9671052631578947;0,9766162310866575;0,9701986754966887;0,43103448275862066;0,9176029962546817;0,9749262536873157;0,9329446064139941;0,9738317757009346;0,9754672897196262;0,9711664482306684;0,9790301441677588;0,9730941704035875;0,9712230215827338;0,967741935483871;0,9435483870967742;0,9630252100840336;0,782608695652174;0,9689034369885434;0,9351851851851852;0,9593345656192237;0,9285714285714286;0,9559902200488998;0,9578947368421052;0,960127591706539;0,9702602230483272;0,9239543726235742;0,9519650655021834;0,9809220985691574;0,9630541871921182;0,935;0,9527896995708155;0,9297297297297298;0,9288702928870293;0,95260663507109;0,9420849420849421;0,9636363636363636;0,9695817490494296;0,9397590361445783;0,9354838709677419;0,956140350877193;0,9416666666666667;0,9428571428571428;0,9423076923076923;0,9284009546539379;0,9310344827586207;0,9335443037974683;0,932475884244373;0,9615384615384616;0,9436619718309859
src\main\java\bong\canvas\Drawable.java;0,9984496124031008;0,9959924066652605;0,986353711790393;0,9922480620155039;0,9872534142640365;0,9816142100342786;0,9779897285399853;0,9817826935588809;0,9757785467128027;0,9801124081279723;0,9780564263322884;0,9741275571600482;0,9135802469135802;0,9645042839657283;0,9652173913043478;0,973221117061974;0,9587357330992098;0,953405017921147;0,9641148325358851;0,9728867623604466;0,961436170212766;0,9;0,938;0,9495412844036697;0,951015531660693;0,9420849420849421;0,9382716049382716;0,8657718120805369;0,9546460176991151;0,9465753424657535;0,9625761531766753;0,9252336448598131;0,9518518518518518;0,9317269076305221;0,9462719298245614;0,9499389499389499;0,9323899371069182;0,9516324062877872;0,8421052631578947;0,8347826086956521;0,8448275862068966;0,8448275862068966;0,8421052631578947;0,8521739130434782;0,9495586380832283;0,9410187667560321;0,925589836660617;0,8275862068965517;0,9151138716356108;0,8275862068965517;0,8434782608695652;0,9;0,8245614035087719;0,9078947368421053;0,9408528198074277;0,9205298013245033;0,8275862068965517;0,8726591760299626;0,948377581120944;0,9037900874635568;0,930841121495327;0,9112149532710281;0,9384010484927916;0,9108781127129751;0,9162929745889388;0,9467625899280575;0,9481065918653576;0,9032258064516129;0,9394957983193277;0,631578947368421;0,9328968903436988;0,7870370370370371;0,9186691312384473;0,7916666666666666;0,8850855745721271;0,8789473684210526;0,9314194577352473;0,929368029739777;0,8821292775665399;0,8384279475982532;0,8950715421303657;0,9088669950738916;0,785;0,8540772532188842;0,7945945945945946;0,8242677824267782;0,8981042654028436;0,8532818532818532;0,8872727272727273;0,9296577946768061;0,8885542168674698;0,9247311827956989;0,9057017543859649;0,8944444444444445;0,8238095238095238;0,8538461538461538;0,9116945107398569;0,8401253918495298;0,8354430379746836;0,8295819935691319;0,8317307692307693;0,8
src\test\resources\bong\koldingCity.osm;0,986046511627907;0,9938831470153976;0,9929039301310044;0,9988454560448623;0,9957511380880122;0,9959488937363664;0,9779897285399853;0,9915419648666233;0,9801038062283737;0,9926502377864246;0,9869383490073145;0,9927797833935018;0,9300411522633745;0,9730722154222766;0,9905797101449275;0,9808722264728386;0,9806848112379281;0,9899641577060931;0,9896331738437002;0,9824561403508771;0,9720744680851063;0,919047619047619;0,958;0,9564220183486238;0,977299880525687;0,9459459459459459;0,9576719576719577;0,8187919463087249;0,9845132743362832;0,9808219178082191;0,9773716275021758;0,9314641744548287;0,9839506172839506;0,9839357429718876;0,9824561403508771;0,9877899877899878;0,9559748427672956;0,9818621523579202;0,4298245614035088;0,4260869565217391;0,4396551724137931;0,4224137931034483;0,42105263157894735;0,4260869565217391;0,9810844892812106;0,935656836461126;0,9727767695099818;0,4224137931034483;0,9648033126293996;0,4224137931034483;0,4434782608695652;0,8245614035087719;0,9210526315789473;0,9644736842105263;0,9779917469050894;0,9701986754966887;0,4396551724137931;0,9213483146067416;0,9749262536873157;0,9416909620991254;0,9738317757009346;0,9789719626168224;0,9711664482306684;0,9803407601572739;0,9745889387144993;0,9741007194244604;0,9719495091164095;0,9375;0,9630252100840336;0,7807017543859649;0,9656301145662848;0,9351851851851852;0,955637707948244;0,9226190476190477;0,9535452322738386;0,9552631578947368;0,9617224880382775;0,966542750929368;0,9277566539923955;0,9563318777292577;0,9793322734499205;0,9605911330049262;0,925;0,9527896995708155;0,9405405405405406;0,9330543933054394;0,9502369668246445;0,9498069498069498;0,96;0,9695817490494296;0,9367469879518072;0,9381720430107527;0,9495614035087719;0,9444444444444444;0,9333333333333333;0,9461538461538461;0,9260143198090692;0,9278996865203761;0,930379746835443;0,9260450160771704;0,9639423076923077;0,9408450704225352
src\main\java\bong\canvas\ScaleBar.java;1,0217054263565892;0,9953596287703016;0,9907205240174672;0,9737753587333003;0,9572078907435508;0,9386101589280149;0,9567131327953045;0,9551073519843851;0,9455017301038062;0,9286640726329443;0,9393939393939394;0,927797833935018;0,95;0,9241126070991432;0,9231884057971015;0,9326702371843917;0,9051799824407375;0,9068100358422939;0,9186602870813397;0,9330143540669856;0,906578947368421;0,9631578947368421;0,9236842105263158;0,9407894736842105;0,8972520908004779;0,9539473684210527;0,9263157894736842;0,9565789473684211;0,8960176991150443;0,9013157894736842;0,9051348999129678;0,9263157894736842;0,8740740740740741;0,8102409638554217;0,8892543859649122;0,8656898656898657;0,8907894736842106;0,8827085852478839;0,968421052631579;0,9671052631578947;0,9671052631578947;0,968421052631579;0,9671052631578947;0,9671052631578947;0,8663303909205549;0,8802631578947369;0,8986842105263158;0,9671052631578947;0,8894736842105263;0,9657894736842105;0,9671052631578947;0,9078947368421053;0,9644736842105263;0,9881578947368421;0,875;0,8289473684210527;0,9657894736842105;0,8960526315789473;0,8960526315789473;0,8855263157894737;0,8881578947368421;0,7757009345794392;0,8414154652686763;0,8034076015727392;0,8210526315789474;0,8802631578947369;0,8710526315789474;0,8605263157894737;0,8947368421052632;0,9407894736842105;0,8881578947368421;0,9;0,8855263157894737;0,9157894736842105;0,8697368421052631;0,875;0,8697368421052631;0,8842105263157894;0,9171052631578948;0,881578947368421;0,7921052631578948;0,8868421052631579;0,8934210526315789;0,9052631578947369;0,9289473684210526;0,9013157894736842;0,8657894736842106;0,8789473684210526;0,9092105263157895;0,8631578947368421;0,9013157894736842;0,8881578947368421;0,8578947368421053;0,8657894736842106;0,9223684210526316;0,8789473684210526;0,8631578947368421;0,868421052631579;0,8644736842105263;0,8644736842105263;0,8052631578947368;0,7921052631578948
src\main\java\bong\OSMReader\Model.java;1,041860465116279;0,9983125922801097;0,9858078602620087;0,9777337951509154;0,9268588770864947;0,946712371455282;0,9618488628026413;0,9551073519843851;0,9480968858131488;0,9368785127539991;0,9435736677115988;0,8832731648616126;0,951856946354883;0,9326805385556916;0,9072463768115943;0,9288446824789595;0,9271290605794557;0,896774193548387;0,8971291866028708;0,89792663476874;0,9148936170212766;0,9573590096286108;0,9312242090784044;0,9394773039889959;0,9115890083632019;0,9491059147180193;0,9573590096286108;0,9573590096286108;0,8407079646017699;0,8643835616438356;0,8851174934725848;0,9312242090784044;0,8098765432098766;0,8554216867469879;0,8629385964912281;0,8705738705738706;0,9119669876203577;0,8802902055622733;0,9807427785419532;0,9793672627235214;0,9821182943603851;0,9821182943603851;0,9793672627235214;0,9807427785419532;0,8297604035308953;0,9325997248968363;0,8679504814305364;0,9793672627235214;0,8968363136176066;0,9779917469050894;0,9766162310866575;0,9408528198074277;0,9779917469050894;0,875;0,9876203576341128;0,8830811554332875;0,9766162310866575;0,9147180192572214;0,8555708390646493;0,9050894085281981;0,8968363136176066;0,8271028037383178;0,8794233289646134;0,8125819134993447;0,8335625859697386;0,8817056396148556;0,8500687757909215;0,9188445667125172;0,8610729023383769;0,936726272352132;0,8789546079779917;0,9023383768913342;0,9023383768913342;0,8789546079779917;0,8940852819807428;0,8583218707015131;0,8624484181568088;0,8583218707015131;0,9243466299862448;0,8734525447042641;0,7922971114167813;0,8253094910591472;0,8940852819807428;0,9078404401650619;0,9174690508940853;0,8651994497936726;0,8390646492434664;0,8404401650618982;0,8885832187070152;0,7675378266850069;0,8858321870701513;0,889958734525447;0,8762035763411279;0,8830811554332875;0,9092159559834938;0,8762035763411279;0,8872077028885832;0,889958734525447;0,8872077028885832;0,8927097661623109;0,8101788170563962;0,8211829436038515
src\main\java\bong\canvas\Drawer.java;1,0224806201550387;0,9924066652604936;0,9836244541484717;0,9840013194788059;0,9684370257966616;0,9420380180741664;0,9640498899486427;0,9525048796356539;0,9463667820069204;0,9541720709035885;0,9571577847439916;0,9452466907340553;0,9387417218543046;0,9290085679314566;0,9304347826086956;0,9495026778882938;0,9016681299385426;0,9433691756272401;0,9258373205741627;0,9433811802232854;0,9082446808510638;0,9437086092715232;0,9155629139072847;0,9321192052980133;0,9068100358422939;0,9470198675496688;0,9271523178807947;0,9536423841059603;0,9004424778761062;0,8945205479452055;0,9268929503916449;0,9122516556291391;0,8975308641975308;0,9036144578313253;0,9035087719298246;0,873015873015873;0,8852201257861635;0,905683192261185;0,9768211920529801;0,9735099337748344;0,9751655629139073;0,9751655629139073;0,9718543046357616;0,9751655629139073;0,8991172761664565;0,9006622516556292;0,8609271523178808;0,9718543046357616;0,8658940397350994;0,9701986754966887;0,9701986754966887;0,9205298013245033;0,9701986754966887;0,8289473684210527;0,8830811554332875;0,9850993377483444;0,9685430463576159;0,890728476821192;0,887905604719764;0,8791390728476821;0,8526490066225165;0,8469626168224299;0,872870249017038;0,8754914809960681;0,828101644245142;0,883453237410072;0,8835904628330996;0,8112582781456954;0,8841059602649006;0,9188741721854304;0,8657937806873978;0,859271523178808;0,8725165562913907;0,902317880794702;0,8559602649006622;0,8509933774834437;0,8755980861244019;0,8708609271523179;0,9105960264900662;0,8791390728476821;0,8394276629570747;0,8493377483443708;0,8642384105960265;0,8990066225165563;0,9039735099337748;0,8874172185430463;0,8543046357615894;0,8758278145695364;0,890728476821192;0,8410596026490066;0,8874172185430463;0,8807947019867549;0,8327814569536424;0,8725165562913907;0,8940397350993378;0,8725165562913907;0,8758278145695364;0,8062913907284768;0,804635761589404;0,8062913907284768;0,8443708609271523;0,7996688741721855
src\test\resources\bong\streetTest.osm;0,9852713178294573;0,9940940729803839;0,9912663755458515;0,9988454560448623;0,9963581183611533;0,9959488937363664;0,9772560528246516;0,9921925829538061;0,9809688581314879;0,993514915693904;0,9879832810867294;0,9927797833935018;0,9300411522633745;0,9742962056303549;0,991304347826087;0,9839326702371843;0,9798068481123793;0,989247311827957;0,9904306220095693;0,9808612440191388;0,973404255319149;0,919047619047619;0,956;0,9518348623853211;0,9796893667861409;0,9420849420849421;0,9559082892416225;0,8187919463087249;0,9867256637168141;0,9794520547945206;0,9782419495213229;0,9252336448598131;0,9851851851851852;0,9839357429718876;0,9857456140350878;0,989010989010989;0,9575471698113207;0,9842805320435308;0,4224137931034483;0,4224137931034483;0,4224137931034483;0,41379310344827586;0,4224137931034483;0,41379310344827586;0,9798234552332913;0,938337801608579;0,9727767695099818;0,41379310344827586;0,9668737060041408;0,41379310344827586;0,43103448275862066;0,8275862068965517;0,4396551724137931;0,9657894736842105;0,9766162310866575;0,9685430463576159;0,9224137931034483;0,9176029962546817;0,9734513274336283;0,9358600583090378;0,9738317757009346;0,977803738317757;0,9724770642201835;0,9790301441677588;0,9730941704035875;0,9726618705035971;0,97054698457223;0,9395161290322581;0,9613445378151261;0,7672413793103449;0,9656301145662848;0,9305555555555556;0,9593345656192237;0,9285714285714286;0,9511002444987775;0,9605263157894737;0,960127591706539;0,9702602230483272;0,9277566539923955;0,9519650655021834;0,9809220985691574;0,9605911330049262;0,93;0,944206008583691;0,9351351351351351;0,9288702928870293;0,9549763033175356;0,9420849420849421;0,9490909090909091;0,9695817490494296;0,9337349397590361;0,9327956989247311;0,9539473684210527;0,9444444444444444;0,9428571428571428;0,9461538461538461;0,9236276849642004;0,9310344827586207;0,9335443037974683;0,932475884244373;0,9639423076923077;0,9408450704225352
src\main\java\bong\canvas\CityType.java;0,9844961240310077;0,9909301835055896;0,9907205240174672;0,9910935180603662;0,9836115326251896;0,9784979744468681;0,9735876742479824;0,9791802212101497;0,9653979238754326;0,9706009511456982;0,9639498432601881;0,9632972322503008;0,9063670411985019;0,9522643818849449;0,9550724637681159;0,9556235654169855;0,8964003511852502;0,9555555555555556;0,9537480063795853;0,956140350877193;0,9454787234042553;0,9288389513108615;0,944;0,926605504587156;0,9235364396654719;0,9063670411985019;0,8994708994708994;0,9026217228464419;0,9358407079646017;0,9287671232876712;0,9451697127937336;0,8909657320872274;0,928395061728395;0,929718875502008;0,9385964912280702;0,9218559218559218;0,8977987421383647;0,9359129383313181;0,9288389513108615;0,9250936329588015;0,9176029962546817;0,9213483146067416;0,9288389513108615;0,9250936329588015;0,9205548549810845;0,8981233243967829;0,9074410163339383;0,9250936329588015;0,8674948240165632;0,9250936329588015;0,9176029962546817;0,8726591760299626;0,9213483146067416;0,8960526315789473;0,9147180192572214;0,890728476821192;0,9176029962546817;0,9662921348314607;0,9247787610619469;0,8483965014577259;0,9121495327102803;0,8913551401869159;0,9134993446920052;0,9148099606815203;0,8893871449925261;0,9093525179856116;0,9102384291725105;0,8669354838709677;0,9109243697478991;0,8913857677902621;0,900163666121113;0,8389513108614233;0,88909426987061;0,8277153558052435;0,8410757946210269;0,8578947368421053;0,9043062200956937;0,8996282527881041;0,8876404494382022;0,7940074906367042;0,8966613672496025;0,8571428571428571;0,8089887640449438;0,8127340823970037;0,8576779026217228;0,7940074906367042;0,8554502369668247;0,7752808988764045;0,8690909090909091;0,8840304182509505;0,8644578313253012;0,8709677419354839;0,8728070175438597;0,8555555555555555;0,8539325842696629;0,8202247191011236;0,847255369928401;0,8495297805642633;0,8449367088607594;0,8392282958199357;0,8461538461538461;0,7690140845070422
src\test\java\bong\routeFinding\StreetTest.java;1,0248062015503876;1,0048512971946846;0,9847161572052402;0,9821870361207323;0,9602427921092564;0,9650981614210035;0,9574468085106383;0,9531554977228367;0,9377162629757786;0,9373108517077389;0,8981191222570533;0,9320096269554753;0,9528023598820059;0,9265605875152999;0,9159420289855073;0,8599846977811783;0,8999122036874452;0,9483870967741935;0,8955342902711324;0,9011164274322169;0,913563829787234;0,9587020648967551;0,9262536873156342;0,9247787610619469;0,9235364396654719;0,9365781710914455;0,8864306784660767;0,9513274336283186;0,7643805309734514;0,8794520547945206;0,8685813751087903;0,9247787610619469;0,8851851851851852;0,9236947791164659;0,868421052631579;0,8693528693528694;0,8775811209439528;0,8258766626360339;0,976401179941003;0,9749262536873157;0,9778761061946902;0,9778761061946902;0,9734513274336283;0,9749262536873157;0,8852459016393442;0,8569321533923304;0,8923303834808259;0,9734513274336283;0,9085545722713865;0,9734513274336283;0,9749262536873157;0,948377581120944;0,9749262536873157;0,8960526315789473;0,8555708390646493;0,887905604719764;0,9734513274336283;0,9247787610619469;0,9867256637168141;0,9041297935103245;0,8820058997050148;0,8901869158878505;0,8479685452162516;0,8846657929226737;0,8893805309734514;0,8446043165467626;0,7531556802244039;0,9144542772861357;0,8185840707964602;0,9410029498525073;0,8023598820058997;0,9188790560471977;0,8362831858407079;0,9218289085545722;0,9085545722713865;0,8967551622418879;0,799410029498525;0,831858407079646;0,8849557522123894;0,8967551622418879;0,8525073746312685;0,859882005899705;0,9056047197640118;0,8643067846607669;0,8805309734513275;0,9026548672566371;0,8613569321533924;0,8997050147492626;0,8672566371681416;0,8230088495575221;0,855457227138643;0,8584070796460177;0,8289085545722714;0,8495575221238938;0,8731563421828908;0,8746312684365781;0,8392330383480826;0,8982300884955752;0,8982300884955752;0,8997050147492626;0,8908554572271387;0,883480825958702
src\main\java\bong\OSMReader\MercatorProjector.java;1,0085271317829458;0,9957814807002742;0,9885371179039302;0,987629886194953;0,9748103186646434;0,9744468681832347;0,9559794570799707;0,9720234222511386;0,9532871972318339;0,9602248162559447;0,9582027168234065;0,9470517448856799;0,9416909620991254;0,9375764993880049;0,9579710144927536;0,9540933435348126;0,9367866549604916;0,9505376344086022;0,9338118022328549;0,94896331738437;0,9375;0,9300291545189504;0,938;0,9220183486238532;0,9247311827956989;0,9329446064139941;0,9365079365079365;0,9096209912536443;0,918141592920354;0,9136986301369863;0,9338555265448216;0,924198250728863;0,9123456790123456;0,9146586345381527;0,9177631578947368;0,9133089133089133;0,9040880503144654;0,9286577992744861;0,9387755102040817;0,9387755102040817;0,9387755102040817;0,9358600583090378;0,9358600583090378;0,9387755102040817;0,9104665825977302;0,903485254691689;0,8911070780399274;0,9387755102040817;0,8737060041407867;0,9387755102040817;0,9329446064139941;0,9037900874635568;0,9416909620991254;0,8855263157894737;0,9050894085281981;0,8791390728476821;0,9358600583090378;0,8483965014577259;0,9041297935103245;0,9737609329446064;0,8859813084112149;0,9065420560747663;0,8833551769331586;0,8833551769331586;0,8863976083707026;0,8935251798561151;0,9046283309957924;0,8850806451612904;0,9092436974789916;0,8862973760932945;0,8919803600654664;0,8746355685131195;0,8872458410351202;0,8688046647230321;0,8288508557457213;0,8421052631578947;0,9074960127591707;0,8698884758364313;0,8629737609329446;0,8279883381924198;0,8823529411764706;0,8423645320197044;0,8600583090379009;0,8717201166180758;0,8892128279883382;0,8250728862973761;0,8388625592417062;0,8338192419825073;0,8483965014577259;0,8422053231939164;0,8309037900874635;0,8360215053763441;0,8464912280701754;0,8222222222222222;0,880466472303207;0,8454810495626822;0,7852028639618138;0,8425655976676385;0,8338192419825073;0,8367346938775511;0,8269230769230769;0,7887323943661971
src\main\java\bong\App.java;1,0387596899224807;1,0010546298249314;0,9808951965065502;0,9567870691077025;0,9723823975720789;0,9682143970084138;0,9479090242112986;0,9538061158100195;0,9420415224913494;0,9559014267185474;0,9409613375130617;0,9494584837545126;0,9588785046728971;0,8910648714810282;0,9376811594202898;0,9625095638867636;0,9332748024582967;0,9362007168458781;0,9338118022328549;0,9298245614035088;0,9122340425531915;0,9046728971962616;0,8766355140186916;0,9065420560747663;0,9283154121863799;0,9252336448598131;0,9312169312169312;0,9457943925233645;0,9081858407079646;0,8835616438356164;0,9268929503916449;0,9009345794392524;0,8975308641975308;0,9086345381526104;0,8771929824561403;0,8681318681318682;0,8977987421383647;0,8923821039903265;0,9794392523364486;0,9775700934579439;0,9794392523364486;0,9813084112149533;0,9757009345794393;0,9813084112149533;0,8852459016393442;0,9009345794392524;0,7931034482758621;0,9775700934579439;0,8635514018691589;0,9738317757009346;0,9738317757009346;0,930841121495327;0,9738317757009346;0,8881578947368421;0,8968363136176066;0,8526490066225165;0,9738317757009346;0,9121495327102803;0,8820058997050148;0,8859813084112149;0,983177570093458;0,883177570093458;0,8885976408912188;0,8846657929226737;0,8729446935724963;0,879136690647482;0,9004207573632539;0,8672897196261682;0,8739495798319328;0,8785046728971962;0,8690671031096563;0,8766355140186916;0,8687615526802218;0,8803738317757009;0,8542056074766355;0,8598130841121495;0,8006379585326954;0,8550185873605948;0,902803738317757;0,8672897196261682;0,8473767885532592;0,8186915887850468;0,8280373831775701;0,8859813084112149;0,8785046728971962;0,8448598130841122;0,8317757009345794;0,8467289719626169;0,8074766355140187;0,8168224299065421;0,8728971962616823;0,8635514018691589;0,8411214953271028;0,8598130841121495;0,8654205607476636;0,8710280373831776;0,8710280373831776;0,8598130841121495;0,8579439252336448;0,8542056074766355;0,8299065420560747;0,8504672897196262
src\main\java\bong\canvas\City.java;1,041860465116279;0,9993672221050411;0,9836244541484717;0,9774039254494474;0,9487101669195751;0,9326893113119352;0,9589141599413059;0,9525048796356539;0,9359861591695502;0,9377431906614786;0,95141065830721;0,8784596871239471;0,9591121495327103;0,9228971962616822;0,9007246376811594;0,9326702371843917;0,897278314310799;0,8078853046594983;0,8995215311004785;0,9362041467304625;0,8995327102803738;0,9579439252336449;0,9334112149532711;0,9439252336448598;0,8866822429906542;0,9497663551401869;0,9497663551401869;0,9579439252336449;0,8207964601769911;0,8796728971962616;0,8990426457789382;0,9310747663551402;0,8633177570093458;0,75;0,8859649122807017;0,8492990654205608;0,9088785046728972;0,8773364485981309;0,9789719626168224;0,9789719626168224;0,9824766355140186;0,9824766355140186;0,9766355140186916;0,9813084112149533;0,8037383177570093;0,9357476635514018;0,8866822429906542;0,9801401869158879;0,9030373831775701;0,9789719626168224;0,9754672897196262;0,9112149532710281;0,9789719626168224;0,7757009345794392;0,8271028037383178;0,8469626168224299;0,977803738317757;0,8913551401869159;0,8901869158878505;0,9065420560747663;0,883177570093458;0,9894859813084113;0,8504672897196262;0,7231308411214953;0,780373831775701;0,8960280373831776;0,883177570093458;0,8936915887850467;0,9065420560747663;0,9404205607476636;0,8925233644859814;0,905373831775701;0,8948598130841121;0,883177570093458;0,8808411214953271;0,8539719626168224;0,8913551401869159;0,8948598130841121;0,927570093457944;0,8738317757009346;0,7336448598130841;0,883177570093458;0,9007009345794392;0,8796728971962616;0,9299065420560748;0,8738317757009346;0,8633177570093458;0,8411214953271028;0,9088785046728972;0,8235981308411215;0,9100467289719626;0,9100467289719626;0,8866822429906542;0,8679906542056075;0,9228971962616822;0,9030373831775701;0,9042056074766355;0,875;0,8714953271028038;0,8738317757009346;0,7535046728971962;0,8247663551401869
